longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,1784614,Labor Market Distortions and Welfare-Decreasing International Emissions Trading,"Using a multi-region, multi-sector computable general equilibrium model, this paper analyzes the effects of international emissions trading (IET) with a focus on labor market distortions. We construct four separate models with several different labor market specifications: (1) a model without labor market distortions; (2) a model with tax interaction effects in the labor market; (3) a model with a minimum wage; and (4) a model in which a wage curve determines wages. We use these models to analyze how the effects of IET change according to model specification. The main results from the analysis are as follows. First, we found that IET generates gains for all participants in the model without labor market distortions. Second, even in the models with labor market distortions, importers of emissions permits are highly likely to benefit. Conversely, we show that the possibility of a welfare loss from IET is not as small for exporters of permits. In particular, in the minimum wage and wage curve models, we found that the exporters of emissions permits are likely to be disadvantaged. However, this also depends on the region in question. For example, China is likely to suffer under IET, whereas Russia is likely to benefit. Finally, if we implement policies to alleviate labor market distortion simultaneously with emissions regulation, all regions receive benefit from IET.",20190901,"Takeda, Shiro ; Arimura, Toshi H. ; Sugino, Makoto",Journal Article,Journal Article,September 2019,true,Environmental & Resource Economics,"Computable and Other Applied General Equilibrium Models ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Wage Level and Structure; Wage Differentials ; Wages, Compensation, and Labor Costs: Public Policy ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy",JOUR,NA,NA,0924-6460 ; 1573-1502,NA,NA,NA,NA,eng,Springer Nature,293,271,23,74,1,10.1007/s10640-018-00317-4,NA,NA,NA,https://research.ebsco.com/plink/dddb63e6-f64a-3879-b341-370a6509b683,NA,NA,NA,NA
EconLit with Full Text,eoh,1685160,Would Smog Lead to Outflow of Labor Force? Empirical Evidence from China,"This study examines the impact of air pollution on labor outflow and labor migration from the perspective of individual and regional heterogeneity in China. The empirical evidence shows that air pollution has a significant impact on labor outflow and labor with higher education levels, of male gender, and belonging to a younger cohort are more sensitive toward air pollution and hence more inclined to migrate. The labor force from cities and rural areas, as well as from eastern and central China, tends to migrate due to the negative impact of air pollution. The labor force in areas of north of the Huai River is more likely to migrate due to the severe air pollution caused mainly by heating systems in the winter.",20170101,"Li, Ding ; Zhang, Yan ; Ma, Shuang",Journal Article,Journal Article,2017,true,Emerging Markets Finance & Trade,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Geographic Labor Mobility; Immigrant Workers ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist Systems and Transitional Economies: Urban, Rural, and Regional Economics ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,NA,NA,1540-496X,NA,NA,NA,NA,eng,Taylor & Francis Ltd,1134,1122,13,53,5,NA,NA,NA,NA,https://research.ebsco.com/plink/b7b28ce1-5143-3bb2-b5ee-a5a2a38b6931,NA,NA,NA,NA
EconLit with Full Text,eoh,1742889,The Effect of Pollution on Worker Productivity: Evidence from Call Center Workers in China,"We investigate the effect of pollution on worker productivity in the service sector by focusing on two call centers in China. Using precise measures of each worker's daily output linked to daily measures of pollution and meteorology, we find that higher levels of air pollution decrease worker productivity. These results manifest themselves at levels of pollution commonly found in large cities throughout the developing and developed world.",20190101,"Chang, Tom Y. ; Graff Zivin, Joshua ; Gross, Tal ; Neidell, Matthew",Journal Article,Journal Article,January 2019,true,American Economic Journal: Applied Economics,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Personal, Professional, and Business Services ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,NA,NA,1945-7782 ; 1945-7790,NA,NA,NA,NA,eng,American Economic Association,172,151,22,11,1,10.1257/app.20160436,NA,NA,NA,https://research.ebsco.com/plink/2ba54a03-cf14-3d9e-85c8-dd83e234fc66,NA,NA,NA,NA
EconLit with Full Text,eoh,2139530,Human Capital Enhancement Effect of Energy Transition: Analysis Based on the Chinese Rural Electrification. (In Chinese. With English summary.),"Learning and applying the experience of ""The Green Rural Revival Program"", accelerating the clean transformation of rural energy is an important part of strengthening the construction of rural public infrastructure and steadily promoting the improvement of rural living environment, and is also an inevitable requirement for comprehensively promoting rural revitalization and accelerating the modernization of agriculture and rural areas. However, the WHO estimates that more than 3 billion people around the world still rely on solid fuels such as wood, dung and charcoal for cooking. The widespread energy ladder between energy consumption and income keeps poorer people using more harmful fuels. Indoor air pollution from incomplete combustion of these fuels in furnaces is considered an important contributor to respiratory diseases and cardiovascular diseases. Therefore, promoting the clean energy transition of rural households in low and middle-income countries, including China, has received extensive attention from the government and academia. From the perspective of the policy practice of energy transition, it mainly includes the replacement of clean stoves and the use of clean energy. However, the international evidence on these two types of energy transition strategies is not consistent. In particular, little literature has focused on the long-term impact of clean energy alternatives on rural human capital. This paper uses the Rural Hydropower Primary Electrification Program, which was gradually implemented in rural China in the 1980s and 1990s, to study its impact on rural human capital. China's rural electrification project is different from the practice of other countries in two aspects: first, the project runs through the whole process of rural energy substitution from three aspects: energy supply (small hydropower construction), transmission (power grid construction) and application (index assessment). Second, under the leadership of the central government, it emphasizes the endogeneity of rural energy transformation and local initiative and adopts the strategy of ""raising electricity with electricity"", which is self-use, local consumption and surplus electricity online. Using the sample data of the 2010 National Census, we find that preschool exposure to RHE significantly improves the educational outcomes of adolescents, increasing the years of schooling by 0.17 years, and increasing the junior middle school enrollment rate by 2.2% and senior high school enrollment rate by 3.4%. The results are partly explained by the income effect, health improvement effect and educational environment improvement effect due to rural electrification. Finally, the program also has a clear feature of inclusivity, which significantly enhances human capital for women and poor areas and does not worsen the results of small townships.",20240101,"Jiao, Yinyi",Journal Article,Journal Article,2024,NA,Journal of Quantitative and Technical Economics,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Electric Utilities ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Socialist and Transitional Economies: Urban, Rural, and Regional Economics ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Energy: Government Policy",JOUR,NA,NA,1000-3894,NA,NA,NA,NA,zho,NA,216,197,20,41,8,NA,NA,NA,NA,https://research.ebsco.com/plink/7303f467-7e91-3eaf-9a25-242dcb377af5,NA,NA,NA,NA
EconLit with Full Text,eoh,2202994,Air Pollution and the Digital Transformation,"This paper examines whether air pollution increases the digital transformation of companies. Using observations of 18,101 firm-years from China over 2014-2021, we find a positive relation between air pollution and firms' digital transformation. Our findings are robust to a battery of endogeneity tests and robustness tests. Moreover, the impact of air pollution on digital transformation is more responsive to companies that are labor-intensive, generate lower profits per capita, and pay less per capita. Additional analysis shows that digital transformation to combat air pollution can increase total factor productivity in companies. In general, we emphasize that companies mitigate the negative impact of air pollution on the productivity of their workforce and labour costs through digital transformation.",20241101,"Chen, Xian ; Liu, Yang ; Wen, Fenghua",Journal Article,Journal Article,Part C November 2024,true,International Review of Economics & Finance,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Wages, Compensation, and Labor Costs: General ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,NA,NA,1059-0560,NA,NA,NA,NA,eng,NA,NA,NA,NA,96,NA,10.1016/j.iref.2024.103700,NA,NA,NA,https://research.ebsco.com/plink/cacf9ae7-f5cd-3aa0-8bd1-cd6ef6304bdd,NA,NA,NA,NA
EconLit with Full Text,eoh,1850979,A Green Lewis Development Model,"This paper develops an environmental extension of a Lewis dual economy model, in which the interaction between environmental quality and economic growth, in one of its several dimensions, is explicitly modeled to explore long-run effects of a pollution abatement rule in developing economies. The government requires the modern sector to dedicate a fraction of its output to pollution abatement, with such profitability-reducing fraction being endogenous to the level of environmental quality. Meanwhile, the level of environmental quality positively affects labor productivity, profits and, therefore, savings, which has a positive impact on capital accumulation. It is shown that this pollution abatement requirement, by affecting profitability in the modern sector both negatively and positively, makes for the emergence of an ecological development trap from which a developing dual economy, if left to the free play of its structural forces, never escapes. Fortunately, however, this economy can be released from such a trap not only through a standard Big Push, in the spirit of Rosenstein-Rodan, but also by means of what we call an Environmental Big Push.",20200501,"de Oliveira, Guilherme ; Lima, Gilberto Tadeu",Journal Article,Journal Article,May 2020,true,Metroeconomica,"Investment; Capital; Intangible Capital; Capacity ; One, Two, and Multisector Growth Models ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy",JOUR,NA,NA,0026-1386 ; 1467-999X,NA,NA,NA,NA,eng,Wiley-Blackwell,448,431,18,71,2,NA,NA,NA,NA,https://research.ebsco.com/plink/d3b9cee2-29f3-3bc2-9075-f334b03294a6,NA,NA,NA,NA
EconLit with Full Text,eoh,1939071,Impact of Transboundary Air Pollution on Service Quality and Consumer Satisfaction,"This paper exploits random and exogenous transboundary haze pollution in Singapore caused by forest fires in Indonesia to examine the causal effects of air pollution on firm productivity and consumer satisfaction. To measure firm productivity in the private sector, we use the subcategory review scores on service quality, and to estimate consumer satisfaction, we use the individual-level overall online review scores. We find that a significant reduction in consumer satisfaction related to increases in haze pollutant intensity is followed by a substantial rebound in consumer satisfaction for eight months after the haze completely dissipates. We also employ sentiment analysis to illuminate review data and to uncover the underlying mechanisms: the decreased consumer satisfaction during the haze shock is caused by changing consumer mood, rather than by decreases in service quality; after the haze dissipates, consumer satisfaction is quickly restored and soon exceeds the previous level due to substantial improvements in service quality.",20211201,"Agarwal, Sumit ; Wang, Long ; Yang, Yang",Journal Article,Journal Article,December 2021,true,Journal of Economic Behavior and Organization,"Consumer Economics: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Microeconomic Analyses of Economic Development ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,NA,NA,0167-2681,NA,NA,NA,NA,eng,NA,380,357,24,192,NA,10.1016/j.jebo.2021.10.002,NA,NA,NA,https://research.ebsco.com/plink/af14bd1d-ef79-3041-9140-73e521bacab4,NA,NA,NA,NA
EconLit with Full Text,eoh,1917644,The Green Factor: Unpacking Green Job Growth,"Drawing on data from the Labour Force Survey of the United Kingdom (2011-14), this article estimates the number of green jobs in Scotland and identifies change over time, using a methodological framework that can be applied to any region, based on ISCO-08 and O*NET. The findings highlight the value of charting changes in green jobs based on inclusive rather than ""purist"" definitions to better capture the broader impact of greening on jobs. The findings also indicate a need for greater analytical attention to issues of green job quality and inclusive green job growth.",20210301,"Sofroniou, Nick ; Anderson, Pauline",Journal Article,Journal Article,March 2021,true,International Labour Review,"Survey Methods; Sampling Methods ; Labor Force and Employment, Size, and Structure ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,NA,NA,0020-7780 ; 1564-913X,NA,NA,NA,NA,eng,Open Library of Humanities,41,21,21,160,1,NA,NA,NA,NA,https://research.ebsco.com/plink/8a8edead-d020-3605-8275-41b4399ae65a,NA,NA,NA,NA
EconLit with Full Text,eoh,2078426,Essays on Labor and Environmental Economics,"This dissertation is comprised of three essays on labor and environmental economics. The first and third chapters study the question of whether environment affects worker productivity in the era of global warming, while the second chapter studies monopsony in the labor market and its contribution to gender pay gap. The first chapter investigates the effects of air pollution on work safety using novel data on work-related severe injuries and air pollution in the contiguous United States from 2015 through 2018. I focus on fine particulate matter (known as PM2.5), a primary air pollutant found to adversely impact human cognitive abilities and thus potentially affect the incidence of workplace accidents via biological channels. Credibly pinning down the causal effect of air pollution is challenging, because air pollutants are not randomly assigned across space or workplaces. To deal with the endogeneity of air pollution, I employ a quasi-experimental design, exploiting plausibly exogenous variation in PM2.5 driven by the changes of two commonly used instruments--rainfall and wind direction. I start by testing the validity of these instruments and provide statistical evidence that they violate the point identification assumptions. Then, I leverage partial identification strategies using the same instruments to estimate bounds on the effect of air pollution. The partial identification method replaces the exclusion restriction with weaker assumptions, exploiting the exogenous variability induced by the instrumental variables while accounting for their invalidity. In the second chapter, Alfonso Flores-Lagunes and I study another aspect of worker productivity and compensation. We investigate the existence of monopsony power in a highly-skilled labor market given by tenure-ranked faculty in public research universities in California, analyze differences in monopsony power by gender, and relate them to the observed gender pay gap. We collect and use publicly-available information on faculty salaries in the University of California system and merge it with information obtained online on faculty characteristics, career trajectories, and research productivity indicators. We infer the university-level labor supply elasticity by estimating the elasticity of separation. To deal with the endogeneity of the salary in the separation equation, we employ instrumental variables exploiting exogenous variation in salaries driven by changes in school revenues and salary scales. The final chapter examines the impact of rising temperatures on productivity in the transportation and logistics industries. In particular, Ying Shi and I measure productivity in the US airline industry by analyzing flight on-time performance on hotter days. We build a novel dataset that links the on-time performance data of flights departing from major commercial airports in the contiguous United States from 2004 through 2019 to daily meteorological data. High-frequency productivity and climate measures allow us to identify the role of heat stress by leveraging variation in temperatures over time and using a model augmented with a rich set of fixed effects. Moreover, the impact of high temperatures may be driven by several labor channels, including reductions in workers' labor supply (extensive margin) and declines in on-the-job performance on hotter days (intensive margin). We utilize data from the American Time-Use Survey (ATUS) and find evidence supporting our hypothesis that heat affects airline productivity in part through these labor channels.",20230601,"Yu, Zhanhan",Dissertation,Dissertation,June 2023,NA,Essays on Labor and Environmental Economics,Higher Education; Research Institutions ; Economics of Gender; Non-labor Discrimination ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Monopsony; Segmented Labor Markets ; Climate; Natural Disasters and Their Management; Global Warming,GEN,NA,NA,NA,NA,NA,NA,NA,eng,Syracuse University,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/faa03663-de2d-36e5-b217-583fe8ef2ca6,NA,NA,NA,NA
EconLit with Full Text,eoh,1749943,Public Pollution Abatement and Wage Inequality,"This paper constructs three-sector general equilibrium models to investigate how public pollution abatement affects the skilled-unskilled wage inequality. In the basic model with full employment, we find that a higher degree of public pollution abatement will decrease the wage inequality if the intensity of skilled labor in the urban skilled sector is sufficiently large and expand or narrow down the wage gap if this intensity is sufficiently small. In the extended models, we consider other four cases, and obtain the results similar or dissimilar to that of the basic model.",20190201,"Pi, Jiancai ; Shi, Shenyu",Journal Article,Journal Article,February 2019,true,Journal of International Trade & Economic Development,Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,NA,NA,0963-8199 ; 1469-9559,NA,NA,NA,NA,eng,Taylor & Francis Ltd,275,257,19,28,2,10.1080/09638199.2018.1521464,NA,NA,NA,https://research.ebsco.com/plink/4e688afc-0d3e-3d2d-a0c5-e212c2d7ff53,NA,NA,NA,NA
EconLit with Full Text,eoh,1764835,"Skill Formation, Environmental Pollution, and Wage Inequality","This paper studies the effects of government-led skill formation on environmental quality and the skilled-unskilled wage gap through the three-sector general equilibrium approach. The process of skill formation is divided into two periods. In the basic model, an increase in the subsidy on skill formation can improve the environment in both periods, but may widen or narrow down the wage gap, depending on the relative capital intensities of the urban sectors, and on the environmental dependence of the rural sector. In the presence of urban unemployment, the main results of the basic model still more or less hold. This paper suggests that, although the subsidy on skill formation does not necessarily reduce wage inequality, it does serve as an effective policy to improve environmental quality.",20190401,"Zhang, Pengqing",Journal Article,Journal Article,April 2019,true,Annals of Regional Science,"Equity, Justice, Inequality, and Other Normative Criteria and Measurement ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,NA,NA,0570-1864 ; 1432-0592,NA,NA,NA,NA,eng,Springer Nature,424,405,20,62,2,10.1007/s00168-019-00901-6,NA,NA,NA,https://research.ebsco.com/plink/94e4617a-5cff-3882-a03f-b2587ee235e1,NA,NA,NA,NA
EconLit with Full Text,eoh,2195303,Essays on Trade and Environmental Economics,"This dissertation consists of three chapters examining international trade and environmental economics. The first two chapters analyze China's environmental regulations and their impacts, and the third chapter investigates information frictions in global sourcing decisions. The first chapter examines emissions leakage resulting from China's SO2 reduction policy during the 11th Five-Year Plan (2006-2010). Using firm-level production, emissions, and customs data with a geographically matched difference-in-differences approach, I find that the policy reduced firms' global emissions by 12.5%, partially offset by a 1.3 percentage point increase in embodied emissions from imports. This leakage was primarily driven by large firms importing from emission-intensive countries and sectors. Further investigation reveals limited domestic leakage concentrated near the borders of regulated cities. These findings highlight the importance of considering emissions leakage and firm heterogeneity in designing and evaluating unilateral environmental policies, contributing to the literature on the pollution haven hypothesis and intra-country spillovers of local policies. The second chapter, joint work with Justin Jihao Hong, investigates the economic consequences of these environmental regulations, identifying a significant trade-off between environmental protection and economic growth. Cities with more stringent reduction targets experienced slower GDP growth after implementation. We document a novel mechanism where foreign firms adapted more effectively than domestic firms, reducing emissions primarily by reducing emission intensity without compromising output, while domestic firms showed minimal adjustment in these dimensions. However, both types of firms contributed to industrial restructuring, shifting away from pollution-intensive sectors in cities with more stringent targets. These findings highlight the role of foreign technology and investment in mitigating the environmental regulation-growth trade-off, with implications for understanding regional growth disparities arising from environmental policies. The third chapter examines global sourcing in the presence of information frictions and supplier competition. Using Chinese customs data, I document three stylized facts: firms obtain better prices from existing suppliers when their sourcing network expands; firms entering new import markets secure better prices; and firms in locations with higher internet penetration are more likely to import from new markets. I develop a model combining fixed sample size search with Bertrand competition among suppliers. Numerical simulations demonstrate how productivity-based selection determines search intensity, with a substantial cost advantage from searching multiple countries due to competitive pricing. The simulation results explain why productive firms construct extensive sourcing networks and help quantify the benefits of supplier competition.",20250501,"Li, Yilun",Dissertation,Dissertation,May 2025,NA,Essays on Trade and Environmental Economics,"Transactional Relationships; Contracts and Reputation; Networks ; Socialist and Transitional Economies: Planning, Coordination, and Reform ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Socialist Institutions and Their Transitions: International Trade, Finance, Investment, Relations, and Aid ; Environmental Economics: Government Policy",GEN,NA,NA,NA,NA,NA,NA,NA,eng,Boston University,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/56a6063a-f355-365c-aa2a-740e0b03acb8,NA,NA,NA,NA
EconLit with Full Text,eoh,2074789,Air Quality and Employee Performance in Teams: Evidence from the NFL,"Emerging research documents the impact of poor air quality on employee performance in a number of settings, including sport. Unlike other settings, sports teams have limited ability to influence previously scheduled games, making air quality exogenous to unobservable factors affecting game outcomes. We link play-level data from National Football League (NFL) games to data from air quality monitoring stations located near NFL stadiums. Results using data from about 90,000 offensive plays in 900 NFL games indicate that yards gained per offensive play increase with PM2.5 concentration. Defensive players are relatively more affected by air quality than offensive players.",20231201,"Humphreys, Brad R. ; Ruseski, Jane E.",Journal Article,Journal Article,December 2023,true,Economics and Human Biology,Human Capital; Skills; Occupational Choice; Labor Productivity ; Sports; Gambling; Restaurants; Recreation; Tourism ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Sports Economics: Industry Studies,JOUR,NA,NA,1570-677X,NA,NA,NA,NA,eng,NA,NA,NA,NA,51,NA,10.1016/j.ehb.2023.101310,NA,NA,NA,https://research.ebsco.com/plink/2a3f7523-5cf4-343d-b2c4-c57d26faa5a8,NA,NA,NA,NA
EconLit with Full Text,eoh,2190389,Secular Stagnation: A Tough Test for the Post-growth Economy,"Historically, economic growth has gone along with increasing resource consumption and environmental pollution. On the other hand, periods of low growth have involved social hardship. This growth dilemma is confronted with an actual decline in current economic growth in industrial countries. The period of so-called 'secular stagnation' intensifies the threats of unemployment, wage pressure, and deteriorating living conditions. Policy strategies that make the economy independent of the growth imperative to reduce resource consumption while maintaining a high quality of life require macroeconomic governance. This article provides an overview of the main policy proposals to avoid secular stagnation to argue that tackling the growth dilemma requires the macroeconomic management of the drivers of growth, that is, effective demand and profitability. The contradiction between these two growth drivers becomes ever more prevalent in the age of secular stagnation and reveals the analytical gaps ecological economics research should focus on.",20230101,"Oberholzer, Basil",Journal Article,Journal Article,2023,NA,International Journal of Green Economics,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Business Fluctuations; Cycles ; General Welfare; Well-Being ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Ecological Economics: Ecosystem Services; Biodiversity Conservation; Bioeconomics; Industrial Ecology,JOUR,NA,NA,1744-9928 ; 1744-9936,NA,NA,NA,NA,eng,NA,19,1,19,17,1,NA,NA,NA,NA,https://research.ebsco.com/plink/6f8f96f3-254a-3dbe-8065-7ee520941e1e,NA,NA,NA,NA
EconLit with Full Text,eoh,2094861,What You Breathe Makes You Poor: The Effect of Air Pollution on Income,"While several studies have examined the impacts of air pollution on various aspects, limited research has focused on its causal effect on personal income. Using the matched data from a household survey and satellite-derived air pollution data, we present compelling evidence indicating that a 1 mug/m^{3} increase in annual PM2.5 density leads to an approximate 0.8% decrease in individual income. Moreover, the detrimental effect of air pollution becomes evident when it surpasses the national safety standard of 35 mug/m^{3}. The underlying mechanism suggests that air pollution results in a decline in health, subsequently affecting work productivity and ultimately leading to reduced personal income. This negative impact disproportionately affects individuals whose income relies heavily on labour productivity, particularly those in vulnerable populations with limited skills and lower education levels. These findings underscore the potential influence of air pollution on labour market outcomes.",20240201,"Lin, Jiada ; Wan, Haiyuan ; Yu, Yangcheng",Journal Article,Journal Article,February 2024,true,China Economic Review (1043951X),"Personal Income, Wealth, and Their Distributions ; Measurement and Analysis of Poverty ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,NA,NA,1043-951X,NA,NA,NA,NA,eng,NA,NA,NA,NA,83,NA,10.1016/j.chieco.2023.102103,NA,NA,NA,https://research.ebsco.com/plink/cb328bdd-2942-3147-ab66-48dd82c3f0c9,NA,NA,NA,NA
EconLit with Full Text,eoh,1759536,The Great Transition: Implications from Environmental Policy for the Quality-Quantity Trade-Off in Children-Rearing,"We develop an overlapping-generations model with human capital accumulation and endogenous fertility containing a pollution externality. We study the effects of an environmental policy on individuals' quality-quantity trade-off on children. In a Malthusian poverty trap, we show that a more stringent policy induces a reduction of fertility. In a state of perpetual development, we find a similar result and show that higher environmental quality, growth and welfare are compatible goals. Moreover, we show that the policy can be used as an instrument for initiating a country's great transition from a state of poverty to a state of development.",20181201,"Tournemaine, Frederic ; Tsoukis, Christopher",Journal Article,Journal Article,December 2018,true,Singapore Economic Review,Externalities ; Measurement and Analysis of Poverty ; Fertility; Family Planning; Child Care; Children; Youth ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Environment and Growth ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,NA,NA,0217-5908 ; 1793-6837,NA,NA,NA,NA,eng,World Scientific Publishing Company,1174,1155,20,63,5,NA,NA,NA,NA,https://research.ebsco.com/plink/5e66e01a-60d3-3000-8701-776f6d80616b,NA,NA,NA,NA
EconLit with Full Text,eoh,1724536,Sanitation and Religion in South Asia: What Accounts for Differences across Countries?,"Exposure to open defecation has serious consequences for child mortality, health, and human capital development. South Asia has the highest rates of open defecation worldwide, and although the incidence declines as household income rises, differences across South Asian countries are not explained by differences in per capita income. The rate of open defecation in sub-national regions of Bangladesh, India and Nepal is highly correlated with the fraction of the population that identifies as Hindu, in part because certain rituals of purity and pollution discourage having latrines in close proximity to one's home. Almost all open defecation occurs in rural areas, and this paper estimates how much the rate could be reduced if rural households in regions that have a higher fraction of Hindus, where open defecation is still common, altered their behaviour to reflect that of non-Hindu households in regions that are predominantly non-Hindu, where the rate of open defecation is much lower. Using nonparametric reweighting methods, this paper projects that rural open defecation in Bangladesh, India, and Nepal could be reduced to rates of between 6 and 8 per cent, compared to the prevailing level of 65 per cent.",20181101,"Vyas, Sangita ; Spears, Dean",Journal Article,Journal Article,November 2018,true,Journal of Development Studies,Health Behavior ; Health and Economic Development ; Health: Government Policy; Regulation; Public Health ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Cultural Economics: Religion,JOUR,NA,NA,0022-0388 ; 1743-9140,NA,NA,NA,NA,eng,Taylor & Francis Ltd,2135,2119,17,54,11,10.1080/00220388.2018.1469742,NA,NA,NA,https://research.ebsco.com/plink/02ccb025-b34e-3a4d-966c-f6a8fb105a92,NA,NA,NA,NA
EconLit with Full Text,eoh,2154556,How Are Green Jobs Created? A Decomposition Analysis,"This study provides novel evidence on the 'greening' of occupational structure using comprehensive employment data from Finland. The results of the decomposition analysis reveal that the increase in environmentally friendly green jobs and the concurrent decrease in polluting brown jobs are primarily explained by individual workers changing their occupations. However, the results also show that younger cohorts and previously unemployed individuals are less likely to enter green jobs, suggesting a role for both education and labor market policies in improving the ability of new entrants to take on green occupations.",20241101,"Maczulskij, Terhi",Journal Article,Journal Article,November 2024,true,Economics Letters,"Analysis of Education ; Labor Economics Policies ; Labor Force and Employment, Size, and Structure ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,NA,NA,0165-1765,NA,NA,NA,NA,eng,NA,NA,NA,NA,244,NA,NA,NA,NA,NA,https://research.ebsco.com/plink/dc094f1e-0746-31b5-8d45-7c4660685a3c,NA,NA,NA,NA
